batch,profile,case,problem,num_cores,compute_ops,size_band,stage,round,generation_seconds,evaluations,strict_time_improvement,before_time,after_time
full_p3_seed17,full,case_050,3,2,4555,02_1001..5000,operation,0,0.45892191701568663,8,True,108121,105703
full_p3_seed17,full,case_050,3,2,4555,02_1001..5000,trace,0,0.24462520808447152,8,True,105703,99367
full_p3_seed17,full,case_050,3,2,4555,02_1001..5000,cache,0,0.1534511250210926,4,True,99367,96808
full_p3_seed17,full,case_049,3,4,4303,02_1001..5000,component,0,0.21475333406124264,4,True,,160242
full_p3_seed17,full,case_049,3,4,4303,02_1001..5000,operation,0,0.6530891250586137,8,True,160242,103266
full_p3_seed17,full,case_049,3,4,4303,02_1001..5000,trace,0,0.28994145803153515,8,True,103266,88719
full_p3_seed17,full,case_049,3,4,4303,02_1001..5000,cache,0,0.18219412490725517,4,False,88719,88719
full_p3_seed17,full,case_050,3,3,4555,02_1001..5000,component,0,0.2666012919507921,4,True,,108134
full_p3_seed17,full,case_050,3,3,4555,02_1001..5000,operation,0,0.5674345840234309,8,True,108134,73763
full_p3_seed17,full,case_050,3,3,4555,02_1001..5000,trace,0,0.20300912507809699,8,True,73763,55362
full_p3_seed17,full,case_050,3,3,4555,02_1001..5000,cache,0,0.1480812500230968,4,True,55362,55123
full_p3_seed17,full,case_049,3,5,4303,02_1001..5000,component,0,0.26408475008793175,4,True,,160260
full_p3_seed17,full,case_049,3,5,4303,02_1001..5000,operation,0,0.7566290840040892,8,True,160260,101325
full_p3_seed17,full,case_049,3,5,4303,02_1001..5000,trace,0,0.27746175008360296,8,True,101325,86847
full_p3_seed17,full,case_049,3,5,4303,02_1001..5000,cache,0,0.18715183401945978,4,True,86847,86100
full_p3_seed17,full,case_051,3,2,1416,02_1001..5000,component,0,0.004295959020964801,1,True,,607628
full_p3_seed17,full,case_051,3,2,1416,02_1001..5000,operation,0,0.13055591704323888,8,True,607628,318411
full_p3_seed17,full,case_051,3,2,1416,02_1001..5000,trace,0,0.06245320802554488,7,True,318411,318398
full_p3_seed17,full,case_051,3,2,1416,02_1001..5000,trace,1,0.03129200008697808,1,False,318398,318398
full_p3_seed17,full,case_051,3,2,1416,02_1001..5000,cache,0,0.041852458962239325,4,False,318398,318398
full_p3_seed17,full,case_051,3,3,1416,02_1001..5000,component,0,0.004357208963483572,1,True,,607628
full_p3_seed17,full,case_051,3,3,1416,02_1001..5000,operation,0,0.15511187491938472,8,True,607628,227940
full_p3_seed17,full,case_051,3,3,1416,02_1001..5000,trace,0,0.06435620901174843,7,False,227940,227940
full_p3_seed17,full,case_051,3,3,1416,02_1001..5000,cache,0,0.04608166706748307,4,False,227940,227940
full_p3_seed17,full,case_051,3,4,1416,02_1001..5000,component,0,0.004585875081829727,1,True,,607628
full_p3_seed17,full,case_051,3,4,1416,02_1001..5000,operation,0,0.18484533403534442,8,True,607628,178974
full_p3_seed17,full,case_051,3,4,1416,02_1001..5000,trace,0,0.06601941701956093,7,False,178974,178974
full_p3_seed17,full,case_051,3,4,1416,02_1001..5000,cache,0,0.04533925000578165,4,False,178974,178974
full_p3_seed17,full,case_050,3,4,4555,02_1001..5000,component,0,0.40065562503878027,4,True,,108147
full_p3_seed17,full,case_050,3,4,4555,02_1001..5000,operation,0,0.7240057920571417,8,True,108147,70567
full_p3_seed17,full,case_050,3,4,4555,02_1001..5000,trace,0,0.22509175003506243,8,True,70567,60574
full_p3_seed17,full,case_050,3,4,4555,02_1001..5000,cache,0,0.1477542920038104,4,False,60574,60574
full_p3_seed17,full,case_051,3,5,1416,02_1001..5000,component,0,0.004415375064127147,1,True,,607628
full_p3_seed17,full,case_051,3,5,1416,02_1001..5000,operation,0,0.21379275002982467,8,True,607628,161479
full_p3_seed17,full,case_051,3,5,1416,02_1001..5000,trace,0,0.0801381659694016,8,False,161479,161479
full_p3_seed17,full,case_051,3,5,1416,02_1001..5000,cache,0,0.054523584083653986,4,True,161479,161239
full_p3_seed17,full,case_052,3,2,1008,02_1001..5000,component,0,0.07192029105499387,4,True,,86157
full_p3_seed17,full,case_052,3,2,1008,02_1001..5000,operation,0,0.1090894170338288,8,False,86157,86157
full_p3_seed17,full,case_052,3,2,1008,02_1001..5000,trace,0,0.04526758298743516,8,False,86157,86157
full_p3_seed17,full,case_052,3,2,1008,02_1001..5000,cache,0,0.033132542041130364,4,True,86157,85972
full_p3_seed17,full,case_052,3,3,1008,02_1001..5000,component,0,0.13072587503120303,4,True,,63144
full_p3_seed17,full,case_052,3,3,1008,02_1001..5000,operation,0,0.13264245900791138,8,False,63144,63144
full_p3_seed17,full,case_052,3,3,1008,02_1001..5000,trace,0,0.04246908298227936,8,True,63144,55736
full_p3_seed17,full,case_052,3,3,1008,02_1001..5000,cache,0,0.046282249968498945,4,True,55736,54776
full_p3_seed17,full,case_052,3,4,1008,02_1001..5000,component,0,0.19065750006120652,4,True,,47667
full_p3_seed17,full,case_052,3,4,1008,02_1001..5000,operation,0,0.15904333302751184,8,False,47667,47667
full_p3_seed17,full,case_052,3,4,1008,02_1001..5000,trace,0,0.04274266702122986,8,True,47667,44728
full_p3_seed17,full,case_052,3,4,1008,02_1001..5000,cache,0,0.04357204202096909,4,True,44728,42274
full_p3_seed17,full,case_050,3,5,4555,02_1001..5000,component,0,0.5006272089667618,4,True,,108160
full_p3_seed17,full,case_050,3,5,4555,02_1001..5000,operation,0,0.9067932090256363,8,True,108160,63582
full_p3_seed17,full,case_050,3,5,4555,02_1001..5000,trace,0,0.21791008405853063,8,True,63582,45817
full_p3_seed17,full,case_050,3,5,4555,02_1001..5000,cache,0,0.15974104206543416,4,True,45817,45172
full_p3_seed17,full,case_052,3,5,1008,02_1001..5000,component,0,0.261204042006284,4,True,,38778
full_p3_seed17,full,case_052,3,5,1008,02_1001..5000,operation,0,0.17515704198740423,8,False,38778,38778
full_p3_seed17,full,case_052,3,5,1008,02_1001..5000,trace,0,0.043767709052190185,8,True,38778,34883
full_p3_seed17,full,case_052,3,5,1008,02_1001..5000,cache,0,0.04333691706415266,4,False,34883,34883
full_p3_seed17,full,case_053,3,2,11670,04_>10000,component,0,0.5806094999425113,4,True,,768068
full_p3_seed17,full,case_053,3,2,11670,04_>10000,operation,0,1.1893953749677166,8,True,768068,757714
full_p3_seed17,full,case_053,3,2,11670,04_>10000,trace,0,0.8887837920337915,8,True,757714,722698
full_p3_seed17,full,case_053,3,2,11670,04_>10000,cache,0,0.7082582500297576,4,True,722698,708285
full_p3_seed17,full,case_054,3,2,15751,04_>10000,component,0,0.4826883749337867,4,True,,517960
full_p3_seed17,full,case_054,3,2,15751,04_>10000,operation,0,1.6115043750032783,8,True,517960,476653
full_p3_seed17,full,case_054,3,2,15751,04_>10000,trace,0,1.8092497499892488,8,True,476653,476623
full_p3_seed17,full,case_054,3,2,15751,04_>10000,cache,0,0.5765353339957073,4,True,476623,467502
full_p3_seed17,full,case_053,3,3,11670,04_>10000,component,0,1.407846249989234,4,True,,546106
full_p3_seed17,full,case_053,3,3,11670,04_>10000,operation,0,0.7087025000946596,8,False,546106,546106
full_p3_seed17,full,case_053,3,3,11670,04_>10000,trace,0,0.24081054097041488,8,True,546106,527257
full_p3_seed17,full,case_053,3,3,11670,04_>10000,cache,0,0.3912093749968335,4,True,527257,526435
full_p3_seed17,full,case_053,3,4,11670,04_>10000,component,0,2.088187250075862,4,True,,492232
full_p3_seed17,full,case_053,3,4,11670,04_>10000,operation,0,2.194727874943055,8,True,492232,476937
full_p3_seed17,full,case_053,3,4,11670,04_>10000,trace,0,1.2386275000171736,8,True,476937,416873
full_p3_seed17,full,case_053,3,4,11670,04_>10000,cache,0,0.3303576670587063,4,True,416873,402617
full_p3_seed17,full,case_054,3,3,15751,04_>10000,component,0,0.7513685839949176,4,True,,517986
full_p3_seed17,full,case_054,3,3,15751,04_>10000,operation,0,2.6636894590919837,8,True,517986,311552
full_p3_seed17,full,case_054,3,3,15751,04_>10000,trace,0,1.030282499967143,8,False,311552,311552
full_p3_seed17,full,case_054,3,3,15751,04_>10000,cache,0,0.27115499996580184,4,True,311552,306878
full_p3_seed17,full,case_053,3,5,11670,04_>10000,component,0,1.0019339580321684,4,True,,492699
full_p3_seed17,full,case_053,3,5,11670,04_>10000,operation,0,1.2240811670199037,8,True,492699,465132
full_p3_seed17,full,case_053,3,5,11670,04_>10000,trace,0,0.5394690840039402,8,True,465132,392439
full_p3_seed17,full,case_053,3,5,11670,04_>10000,cache,0,0.368296290980652,4,True,392439,380122
full_p3_seed17,full,case_055,3,2,1236,02_1001..5000,component,0,0.07503287505824119,4,True,,51836
full_p3_seed17,full,case_055,3,2,1236,02_1001..5000,operation,0,0.08863649994600564,8,False,51836,51836
full_p3_seed17,full,case_055,3,2,1236,02_1001..5000,trace,0,0.032504791975952685,8,False,51836,51836
full_p3_seed17,full,case_055,3,2,1236,02_1001..5000,cache,0,0.022847458021715283,4,True,51836,51558
full_p3_seed17,full,case_055,3,3,1236,02_1001..5000,component,0,0.12348104093689471,4,True,,41743
full_p3_seed17,full,case_055,3,3,1236,02_1001..5000,operation,0,0.1072785829892382,8,False,41743,41743
full_p3_seed17,full,case_055,3,3,1236,02_1001..5000,trace,0,0.029803916928358376,8,True,41743,41395
full_p3_seed17,full,case_055,3,3,1236,02_1001..5000,cache,0,0.025163582991808653,4,False,41395,41395
full_p3_seed17,full,case_054,3,4,15751,04_>10000,component,0,0.5449892081087455,4,True,,518015
full_p3_seed17,full,case_054,3,4,15751,04_>10000,operation,0,1.4858208750374615,8,True,518015,258852
full_p3_seed17,full,case_054,3,4,15751,04_>10000,trace,0,0.4693317919736728,8,True,258852,255324
full_p3_seed17,full,case_054,3,4,15751,04_>10000,cache,0,0.43705691606737673,4,True,255324,254498
full_p3_seed17,full,case_055,3,4,1236,02_1001..5000,component,0,0.17964070802554488,4,True,,31284
full_p3_seed17,full,case_055,3,4,1236,02_1001..5000,operation,0,0.12456729193218052,8,False,31284,31284
full_p3_seed17,full,case_055,3,4,1236,02_1001..5000,trace,0,0.035746832960285246,8,True,31284,29504
full_p3_seed17,full,case_055,3,4,1236,02_1001..5000,cache,0,0.03478337498381734,4,False,29504,29504
full_p3_seed17,full,case_055,3,5,1236,02_1001..5000,component,0,0.2470377499703318,4,True,,26309
full_p3_seed17,full,case_055,3,5,1236,02_1001..5000,operation,0,0.14418754202779382,8,False,26309,26309
full_p3_seed17,full,case_055,3,5,1236,02_1001..5000,trace,0,0.03242337494157255,8,False,26309,26309
full_p3_seed17,full,case_055,3,5,1236,02_1001..5000,cache,0,0.023490124964155257,4,False,26309,26309
full_p3_seed17,full,case_056,3,2,7678,03_5001..10000,component,0,0.10954283294267952,4,True,,265710
full_p3_seed17,full,case_056,3,2,7678,03_5001..10000,operation,0,0.5213727080263197,8,True,265710,190000
full_p3_seed17,full,case_056,3,2,7678,03_5001..10000,trace,0,0.31086145795416087,8,True,190000,186784
full_p3_seed17,full,case_056,3,2,7678,03_5001..10000,cache,0,0.20787183300126344,4,True,186784,175078
full_p3_seed17,full,case_056,3,3,7678,03_5001..10000,component,0,0.15993125003296882,4,True,,265728
full_p3_seed17,full,case_056,3,3,7678,03_5001..10000,operation,0,0.6907068330328912,8,True,265728,179012
full_p3_seed17,full,case_056,3,3,7678,03_5001..10000,trace,0,0.3591040000319481,8,True,179012,123605
full_p3_seed17,full,case_056,3,3,7678,03_5001..10000,cache,0,0.2462317500030622,4,True,123605,122694
full_p3_seed17,full,case_054,3,5,15751,04_>10000,component,0,0.967886625090614,4,True,,518133
full_p3_seed17,full,case_054,3,5,15751,04_>10000,operation,0,2.0396681668935344,8,True,518133,262792
full_p3_seed17,full,case_054,3,5,15751,04_>10000,trace,0,0.5079855000367388,8,True,262792,214527
full_p3_seed17,full,case_054,3,5,15751,04_>10000,cache,0,0.397491917014122,4,True,214527,212882
full_p3_seed17,full,case_057,3,2,865,01_<=1000,component,0,0.03821304196026176,4,True,,33588
full_p3_seed17,full,case_057,3,2,865,01_<=1000,operation,0,0.05831691704224795,8,True,33588,33526
full_p3_seed17,full,case_057,3,2,865,01_<=1000,trace,0,0.03616162505932152,8,True,33526,30460
full_p3_seed17,full,case_057,3,2,865,01_<=1000,cache,0,0.025985000072978437,4,True,30460,29720
full_p3_seed17,full,case_057,3,3,865,01_<=1000,component,0,0.07071524998173118,4,True,,25250
full_p3_seed17,full,case_057,3,3,865,01_<=1000,operation,0,0.07546795799862593,8,False,25250,25250
full_p3_seed17,full,case_057,3,3,865,01_<=1000,trace,0,0.020614166976884007,8,True,25250,22235
full_p3_seed17,full,case_057,3,3,865,01_<=1000,cache,0,0.016755209071561694,4,False,22235,22235
full_p3_seed17,full,case_057,3,4,865,01_<=1000,component,0,0.09204699995461851,4,True,,20957
full_p3_seed17,full,case_057,3,4,865,01_<=1000,operation,0,0.0949136670678854,8,False,20957,20957
full_p3_seed17,full,case_057,3,4,865,01_<=1000,trace,0,0.024702792055904865,8,True,20957,17942
full_p3_seed17,full,case_057,3,4,865,01_<=1000,cache,0,0.01916904200334102,4,False,17942,17942
full_p3_seed17,full,case_057,3,5,865,01_<=1000,component,0,0.12201129191089422,4,True,,16538
full_p3_seed17,full,case_057,3,5,865,01_<=1000,operation,0,0.1076318749692291,8,False,16538,16538
full_p3_seed17,full,case_057,3,5,865,01_<=1000,trace,0,0.022795749944634736,8,True,16538,16003
full_p3_seed17,full,case_057,3,5,865,01_<=1000,cache,0,0.010768915992230177,1,False,16003,16003
full_p3_seed17,full,case_056,3,4,7678,03_5001..10000,component,0,0.223337083007209,4,True,,265746
full_p3_seed17,full,case_056,3,4,7678,03_5001..10000,operation,0,0.8528954999055713,8,True,265746,167073
full_p3_seed17,full,case_056,3,4,7678,03_5001..10000,trace,0,0.36678312509320676,8,True,167073,122455
full_p3_seed17,full,case_056,3,4,7678,03_5001..10000,cache,0,0.25047916697803885,4,False,122455,122455
full_p3_seed17,full,case_056,3,5,7678,03_5001..10000,component,0,0.2757116670254618,4,True,,265764
full_p3_seed17,full,case_056,3,5,7678,03_5001..10000,operation,0,1.026432125014253,8,True,265764,156128
full_p3_seed17,full,case_056,3,5,7678,03_5001..10000,trace,0,0.28471587505191565,8,True,156128,92561
full_p3_seed17,full,case_056,3,5,7678,03_5001..10000,cache,0,0.20405058399774134,4,True,92561,91994
full_p3_seed17,full,case_059,3,2,2752,02_1001..5000,component,0,0.10347654193174094,4,True,,369318
full_p3_seed17,full,case_059,3,2,2752,02_1001..5000,operation,0,0.20823829201981425,6,False,369318,369318
full_p3_seed17,full,case_059,3,2,2752,02_1001..5000,trace,0,0.05614558304660022,2,False,369318,369318
full_p3_seed17,full,case_059,3,2,2752,02_1001..5000,cache,0,0.06323208298999816,4,False,369318,369318
full_p3_seed17,full,case_059,3,3,2752,02_1001..5000,component,0,0.2481344590196386,4,True,,254073
full_p3_seed17,full,case_059,3,3,2752,02_1001..5000,operation,0,0.2666811660164967,7,False,254073,254073
full_p3_seed17,full,case_059,3,3,2752,02_1001..5000,trace,0,0.07691129099112004,8,True,254073,253549
full_p3_seed17,full,case_059,3,3,2752,02_1001..5000,cache,0,0.05549916601739824,4,False,253549,253549
full_p3_seed17,full,case_059,3,4,2752,02_1001..5000,component,0,0.35289850004483014,4,True,,185216
full_p3_seed17,full,case_059,3,4,2752,02_1001..5000,operation,0,0.3110315001104027,6,False,185216,185216
full_p3_seed17,full,case_059,3,4,2752,02_1001..5000,trace,0,0.051896583987399936,2,False,185216,185216
full_p3_seed17,full,case_059,3,4,2752,02_1001..5000,cache,0,0.0824965420179069,4,False,185216,185216
full_p3_seed17,full,case_059,3,5,2752,02_1001..5000,component,0,0.5666344580240548,4,True,,150736
full_p3_seed17,full,case_059,3,5,2752,02_1001..5000,operation,0,0.3564242080319673,7,False,150736,150736
full_p3_seed17,full,case_059,3,5,2752,02_1001..5000,trace,0,0.053549792035482824,2,False,150736,150736
full_p3_seed17,full,case_059,3,5,2752,02_1001..5000,cache,0,0.07367504201829433,4,False,150736,150736
full_p3_seed17,full,case_060,3,2,5281,03_5001..10000,component,0,0.2934938339749351,4,True,,431938
full_p3_seed17,full,case_060,3,2,5281,03_5001..10000,operation,0,0.400566374999471,8,False,431938,431938
full_p3_seed17,full,case_060,3,2,5281,03_5001..10000,trace,0,0.1429585840087384,8,True,431938,431621
full_p3_seed17,full,case_060,3,2,5281,03_5001..10000,cache,0,0.1264612089144066,4,True,431621,427523
full_p3_seed17,full,case_060,3,3,5281,03_5001..10000,component,0,0.5754536660388112,4,True,,303928
full_p3_seed17,full,case_060,3,3,5281,03_5001..10000,operation,0,0.5198655420681462,8,False,303928,303928
full_p3_seed17,full,case_060,3,3,5281,03_5001..10000,trace,0,0.15728587505873293,8,True,303928,303439
full_p3_seed17,full,case_060,3,3,5281,03_5001..10000,cache,0,0.12444220902398229,4,True,303439,298487
full_p3_seed17,full,case_058,3,2,16575,04_>10000,component,0,0.4574892499949783,4,True,,2264017
full_p3_seed17,full,case_058,3,2,16575,04_>10000,operation,0,1.3850392090389505,7,False,2264017,2264017
full_p3_seed17,full,case_058,3,2,16575,04_>10000,trace,0,0.46474783297162503,8,True,2264017,2263682
full_p3_seed17,full,case_058,3,2,16575,04_>10000,cache,0,0.5401200000196695,4,True,2263682,2262720
full_p3_seed17,full,case_060,3,4,5281,03_5001..10000,component,0,0.8818129579303786,4,True,,230843
full_p3_seed17,full,case_060,3,4,5281,03_5001..10000,operation,0,0.6466825830284506,8,False,230843,230843
full_p3_seed17,full,case_060,3,4,5281,03_5001..10000,trace,0,0.16304237500298768,8,True,230843,230772
full_p3_seed17,full,case_060,3,4,5281,03_5001..10000,cache,0,0.14657029102090746,4,True,230772,228568
full_p3_seed17,full,case_060,3,5,5281,03_5001..10000,component,0,1.273165624937974,4,True,,182869
full_p3_seed17,full,case_060,3,5,5281,03_5001..10000,operation,0,0.764395791105926,8,False,182869,182869
full_p3_seed17,full,case_060,3,5,5281,03_5001..10000,trace,0,0.16513845906592906,8,False,182869,182869
full_p3_seed17,full,case_060,3,5,5281,03_5001..10000,cache,0,0.14695629198104143,4,True,182869,180655
full_p3_seed17,full,case_061,3,2,1115,02_1001..5000,component,0,0.06939112499821931,4,True,,39272
full_p3_seed17,full,case_061,3,2,1115,02_1001..5000,operation,0,0.08956370793748647,8,False,39272,39272
full_p3_seed17,full,case_061,3,2,1115,02_1001..5000,trace,0,0.0342732910066843,8,False,39272,39272
full_p3_seed17,full,case_061,3,2,1115,02_1001..5000,cache,0,0.025391125003807247,4,True,39272,38566
full_p3_seed17,full,case_061,3,3,1115,02_1001..5000,component,0,0.1431439999723807,4,True,,26642
full_p3_seed17,full,case_061,3,3,1115,02_1001..5000,operation,0,0.12020195799414068,8,False,26642,26642
full_p3_seed17,full,case_061,3,3,1115,02_1001..5000,trace,0,0.03630733292084187,8,False,26642,26642
full_p3_seed17,full,case_061,3,3,1115,02_1001..5000,cache,0,0.02628504205495119,4,True,26642,26130
full_p3_seed17,full,case_061,3,4,1115,02_1001..5000,component,0,0.19435258395969868,4,True,,23801
full_p3_seed17,full,case_061,3,4,1115,02_1001..5000,operation,0,0.14147379202768207,8,False,23801,23801
